Ngram,Correlation,specification
staan dus,-0.008439398288,
je staan,-0.008439398288,
dit gebeuren,-0.008439398288,
# clubbrugge,-0.008439398288,
wereld .,-0.008439398288,
"neen ,",-0.008439398288,
? ',-0.008439398288,
open en,-0.008439398288,
dat soort,-0.008439398288,
te halen,-0.008439398288,
liggen .,-0.008439398288,
dan willen,-0.008439398288,
willen !,-0.008439398288,
ze nu,-0.008439398288,
en wij,-0.008439398288,
een dm,-0.008439398288,
werken op,-0.008439398288,
sturen ?,-0.008439398288,
moeten betalen,-0.008439398288,
.... maar,-0.008439398288,
dan niet,-0.008439398288,
het dan,-0.008439398288,
wakker .,-0.008439398288,
: zo,-0.008439398288,
met goed,-0.008439398288,
brussel .,-0.008439398288,
"aan ,",-0.008439398288,
heb je,-0.008439398288,
je telefoon,-0.008439398288,
het blijven,-0.008439398288,
maar met,-0.008439398288,
😏 😂,-0.008439398288,
alleen als,-0.008439398288,
ik erg,-0.008439398288,
zitten nog,-0.008439398288,
je mee,-0.008439398288,
grappig dat,-0.008439398288,
zien nu,-0.008439398288,
en maken,-0.008439398288,
naar amsterdam,-0.008439398288,
? doe,-0.008439398288,
de groet,-0.008439398288,
eigenlijk niet,-0.008439398288,
# utrecht,-0.008439398288,
# storing,-0.008439398288,
", vandaag",-0.008439398288,
waar kunnen,-0.008439398288,
hebben over,-0.008439398288,
> [,-0.008439398288,
ja maar,-0.008439398288,
"uit ,",-0.008439398288,
voor alles,-0.008439398288,
dit worden,-0.008439398288,
#ERROR!,-0.008439398288,
door te,-0.008439398288,
weer niet,-0.008439398288,
rijden !,-0.008439398288,
tot nu,-0.008439398288,
en alles,-0.008439398288,
", even",-0.008439398288,
thuis #,-0.008439398288,
de kerk,-0.008439398288,
ze gaan,-0.008439398288,
voor zijn,-0.008439398288,
! kom,-0.008439398288,
mijn vakantie,-0.008439398288,
het advies,-0.008439398288,
worden dan,-0.008439398288,
", geven",-0.008439398288,
😉 #,-0.008439398288,
altijd interessant,-0.008439398288,
# voetbal,-0.008439398288,
kijken #,-0.008439398288,
nu niet,-0.008439398288,
speler als,-0.008439398288,
dan ...,-0.008439398288,
er genoeg,-0.008439398288,
die me,-0.008439398288,
op pad,-0.008439398288,
"logisch ,",-0.008439398288,
niet waar,-0.008439398288,
even aan,-0.008439398288,
als één,-0.008439398288,
ding die,-0.008439398288,
wat mij,-0.008439398288,
wat de,-0.008439398288,
! morgen,-0.008439398288,
komen ik,-0.008439398288,
want het,-0.008439398288,
! bedankt,-0.008439398288,
column van,-0.008439398288,
bij te,-0.008439398288,
ook leuk,-0.008439398288,
10 minuut,-0.008439398288,
dag !,-0.008439398288,
# werk,-0.008439398288,
missen !,-0.008439398288,
de zijn,-0.008439398288,
je nog,-0.008439398288,
een maand,-0.008439398288,
;) ),-0.008439398288,
ik terug,-0.008439398288,
omdat ze,-0.008439398288,
social medium,-0.008439398288,
op die,-0.008439398288,
fietsen met,-0.008439398288,
oranje #,-0.008439398288,
pauw #,-0.008439398288,
niet zien,-0.008439398288,
dat weten,-0.008439398288,
mogen ook,-0.008439398288,
@lears _,-0.008439398288,
gaan op,-0.008439398288,
jaar de,-0.008439398288,
dan doen,-0.008439398288,
. weer,-0.008439398288,
] ja,-0.008439398288,
3 .,-0.008439398288,
dan !,-0.008439398288,
ik geen,-0.008439398288,
en ja,-0.008439398288,
erg zijn,-0.008439398288,
gaan over,-0.008439398288,
ontvangen ?,-0.008439398288,
feliciteren !,-0.008439398288,
ik staan,-0.008439398288,
# participatie,-0.008439398288,
mijn collega,-0.008439398288,
ja !,-0.008439398288,
gaan zeker,-0.008439398288,
op ...,-0.008439398288,
.... #,-0.009094494129,
"wel ,",-0.009094494129,
je wel,-0.009094494129,
je dan,-0.009094494129,
ze zijn,-0.009094494129,
een keer,-0.009094494129,
maar dan,-0.009094494129,
. op,-0.009094494129,
goed zijn,-0.009094494129,
die je,-0.009094494129,
in !,-0.009094494129,
nog nooit,-0.009094494129,
ik een,-0.009261950482,
het zijn,-0.009618264789,
hebben .,-0.009792286657,
ik kunnen,-0.009792286657,
op een,-0.009792286657,
het een,-0.01025379363,
echt de,-0.01025379363,
dat wel,-0.01025379363,
! ),-0.01025379363,
veel dan,-0.01025379363,
ook in,-0.01025379363,
we de,-0.01025379363,
zijn geen,-0.01025379363,
"maken ,",-0.01025379363,
bij een,-0.01025379363,
# zinin,-0.01025379363,
maar niet,-0.01025379363,
eens een,-0.01025379363,
dus niet,-0.01025379363,
. heb,-0.01025379363,
er maar,-0.01025379363,
niet ?,-0.01025379363,
af te,-0.01025379363,
. kunnen,-0.01025379363,
voor al,-0.01025379363,
""" http://someurl",-0.01025379363,
", dit",-0.01025379363,
voor deze,-0.01025379363,
de komen,-0.01025379363,
! (,-0.01025379363,
ik nu,-0.01025379363,
worden er,-0.01025379363,
dan maar,-0.01025379363,
"kijken ,",-0.01025379363,
nog wel,-0.01025379363,
van het,-0.01038729505,
met mijn,-0.01041047322,
na de,-0.01041047322,
gaan ik,-0.01041047322,
de één,-0.01041047322,
op #,-0.01041047322,
niet .,-0.01041047322,
kunnen je,-0.01070323501,
dat er,-0.01114470774,
vinden ik,-0.01114470774,
ik zitten,-0.01114470774,
in mijn,-0.01114470774,
newline][newline ],-0.01160940768,
[ newline][newline,-0.01160940768,
? #,-0.01172856023,
helemaal niet,-0.01193913662,
# fifa,-0.01193913662,
zijn ..,-0.01193913662,
. dank,-0.01193913662,
ik weer,-0.01193913662,
( en,-0.01193913662,
de stad,-0.01193913662,
hebben ook,-0.01193913662,
ik worden,-0.01193913662,
aan te,-0.01193913662,
in 1,-0.01193913662,
op voor,-0.01193913662,
er op,-0.01193913662,
de speler,-0.01193913662,
! :),-0.01193913662,
", op",-0.01193913662,
van al,-0.01193913662,
een ander,-0.01193913662,
en hoe,-0.01193913662,
. geen,-0.01193913662,
niet alleen,-0.01193913662,
staan er,-0.01193913662,
elk dag,-0.01193913662,
zijn klaar,-0.01193913662,
voor elkaar,-0.01193913662,
je .,-0.01193913662,
de wedstrijd,-0.01193913662,
. vandaag,-0.01193913662,
", toch",-0.01193913662,
en van,-0.01193913662,
bezig zijn,-0.01193913662,
nog niet,-0.01203781201,
toch niet,-0.01203781201,
zijn nog,-0.01203781201,
in het,-0.01209627873,
", nu",-0.01287605537,
", dus",-0.01287605537,
ik zien,-0.01287605537,
waar ik,-0.01315871598,
waar zijn,-0.01315871598,
mens die,-0.01315871598,
"niet ,",-0.01315871598,
heel erg,-0.01315871598,
ook gewoon,-0.01315871598,
van dit,-0.01315871598,
ook een,-0.01362831151,
voor je,-0.01362831151,
naar #,-0.01362831151,
hebben de,-0.01451412097,
ik moeten,-0.01451412097,
! rt,-0.01462733107,
op zoek,-0.01462733107,
niet op,-0.01462733107,
: #,-0.01462733107,
zoek naar,-0.01462733107,
"zeggen ,",-0.01462733107,
", zullen",-0.01462733107,
je hebben,-0.01462733107,
"op ,",-0.01462733107,
! we,-0.01474368486,
lang dag,-0.01474368486,
rustig aan,-0.01474368486,
zien #,-0.01474368486,
genieten !,-0.01474368486,
""" de",-0.01474368486,
mijn vorig,-0.01474368486,
& #,-0.01474368486,
niet hoe,-0.01474368486,
in bed,-0.01474368486,
op elkaar,-0.01474368486,
kunnen de,-0.01474368486,
# oeps,-0.01474368486,
bij jullie,-0.01474368486,
de week,-0.01474368486,
het artikel,-0.01474368486,
... ;),-0.01474368486,
# esf15,-0.01474368486,
dat zeggen,-0.01474368486,
gaan zo,-0.01474368486,
kunnen zijn,-0.01474368486,
doen je,-0.01474368486,
leuk zijn,-0.01474368486,
uitzien er,-0.01474368486,
aan mij,-0.01474368486,
slapen .,-0.01474368486,
me er,-0.01474368486,
zullen t,-0.01474368486,
moment dat,-0.01474368486,
zelfs in,-0.01474368486,
de vraag,-0.01474368486,
weer terug,-0.01474368486,
op zo'n,-0.01474368486,
van me,-0.01474368486,
als we,-0.01474368486,
zelfs een,-0.01474368486,
maken voor,-0.01474368486,
denken het,-0.01474368486,
mooi #,-0.01474368486,
zijn benieuwd,-0.01474368486,
misschien zijn,-0.01474368486,
geen idee,-0.01474368486,
willen niet,-0.01474368486,
toezijn .,-0.01474368486,
als die,-0.01474368486,
! het,-0.01474368486,
vrouw die,-0.01474368486,
er vandaag,-0.01474368486,
mee !,-0.01474368486,
het over,-0.01474368486,
van dat,-0.01474368486,
veel !,-0.01474368486,
vandaag :,-0.01474368486,
"worden ,",-0.01474368486,
zullen er,-0.01474368486,
doen we,-0.01474368486,
gewoon de,-0.01474368486,
echt wel,-0.01474368486,
wat zeggen,-0.01474368486,
zoeken !,-0.01474368486,
# belgië,-0.01474368486,
. morgen,-0.01474368486,
een aantal,-0.01474368486,
hebben hem,-0.01474368486,
en veel,-0.01474368486,
niet doen,-0.01474368486,
leuk vinden,-0.01474368486,
gisteren .,-0.01474368486,
😂 😭,-0.01474368486,
het ziekenhuis,-0.01474368486,
degeen die,-0.01474368486,
eens !,-0.01474368486,
maar die,-0.01474368486,
"moeten ,",-0.01474368486,
zijn ....,-0.01474368486,
hem niet,-0.01474368486,
zijn super,-0.01474368486,
dat komen,-0.01474368486,
weten niet,-0.01474368486,
je moeten,-0.01474368486,
eten en,-0.01474368486,
de 5,-0.01474368486,
die op,-0.01474368486,
jaar ?,-0.01474368486,
"willen ,",-0.01474368486,
maar we,-0.01474368486,
"eh ,",-0.01474368486,
steeds niet,-0.01474368486,
het einde,-0.01474368486,
ze ...,-0.01474368486,
hoe hard,-0.01474368486,
morgen in,-0.01474368486,
ook als,-0.01474368486,
ook mooi,-0.01474368486,
vinden dat,-0.01474368486,
@nos #,-0.01474368486,
:) #,-0.01474368486,
ze aan,-0.01474368486,
zo'n goed,-0.01474368486,
weekend hebben,-0.01474368486,
niet wat,-0.01474368486,
in mn,-0.01474368486,
de tv,-0.01474368486,
worden !,-0.01474368486,
helpen .,-0.01474368486,
willen dat,-0.01474368486,
", zien",-0.01474368486,
een gratis,-0.01474368486,
", alleen",-0.01474368486,
doen ...,-0.01474368486,
willen we,-0.01474368486,
_ ik,-0.01474368486,
je #,-0.01474368486,
maken !,-0.01474368486,
http://someurl -,-0.01474368486,
dag vandaag,-0.01474368486,
", mogen",-0.01474368486,
. nieuw,-0.01474368486,
verslag van,-0.01474368486,
"ok ,",-0.01474368486,
zijn lekker,-0.01474368486,
http://someurln http://someurl,-0.01474368486,
zijn het,-0.0147654148,
vh jaar,-0.01486325005,
- ajax,-0.01486325005,
wind wind,-0.01486325005,
. nu,-0.01557941555,
de laat,-0.01557941555,
er weer,-0.01557941555,
ik echt,-0.01557941555,
waar je,-0.01667630554,
ik mogen,-0.01667630554,
. daar,-0.01667630554,
dat kunnen,-0.01667630554,
nog veel,-0.01667630554,
je geen,-0.01667630554,
het lijken,-0.01667630554,
en niet,-0.01667630554,
", van",-0.01667630554,
"man ,",-0.01667630554,
het wel,-0.01667630554,
doen !,-0.01667630554,
leuk :,-0.01667630554,
nu wel,-0.01667630554,
"haha ,",-0.01667630554,
en goed,-0.01667630554,
toen ik,-0.01667630554,
zijn gewoon,-0.01667630554,
bij mij,-0.01667630554,
ja dat,-0.01667630554,
houden .,-0.01667630554,
en met,-0.01667630554,
maar wel,-0.01667630554,
willen je,-0.01667630554,
) http://someurl,-0.01668309773,
. maar,-0.01668309773,
genieten van,-0.01689589096,
ik wel,-0.01689589096,
willen ik,-0.01689589096,
naar de,-0.01703388647,
! ik,-0.01779214226,
over #,-0.01858319665,
doen het,-0.01858319665,
ik al,-0.01858319665,
ik nou,-0.01858319665,
ik mijn,-0.01858319665,
dan zijn,-0.01889656397,
over het,-0.01983867052,
morgen #,-0.01983867052,
paar dag,-0.01983867052,
wel eens,-0.01983867052,
! nu,-0.01983867052,
dit !,-0.01983867052,
nu ook,-0.01983867052,
de klas,-0.01983867052,
"veel ,",-0.01983867052,
dat willen,-0.01983867052,
u niet,-0.01983867052,
maar iets,-0.01983867052,
ze ook,-0.01983867052,
er geen,-0.01983867052,
en weer,-0.01983867052,
? :),-0.01983867052,
het weten,-0.01983867052,
# onderwijs,-0.01983867052,
het .,-0.01983867052,
kunnen ze,-0.01983867052,
", veel",-0.01983867052,
wachten op,-0.01983867052,
een kijkje,-0.01983867052,
nu weer,-0.01983867052,
. ga,-0.01983867052,
? of,-0.01983867052,
zeggen de,-0.01983867052,
niet leuk,-0.01983867052,
terug in,-0.01983867052,
doen met,-0.01983867052,
hebben veel,-0.01983867052,
een nacht,-0.01983867052,
"thuis ,",-0.01983867052,
we een,-0.01983867052,
er aan,-0.01983867052,
nu op,-0.01983867052,
dan weer,-0.01983867052,
te kijken,-0.01983867052,
zijn heel,-0.01983867052,
foto van,-0.01983867052,
spelen .,-0.01983867052,
 /via,-0.01983867052,
# goodnight,-0.01983867052,
door een,-0.01983867052,
lang weekend,-0.01983867052,
? en,-0.01983867052,
moeten echt,-0.01983867052,
als ge,-0.01983867052,
", wie",-0.01983867052,
dan toch,-0.01983867052,
morgen naar,-0.01983867052,
wel dat,-0.01983867052,
"horen ,",-0.01983867052,
zijn erg,-0.01983867052,
dat mijn,-0.01983867052,
niet veel,-0.0198477623,
ik hopen,-0.0203627657,
niet zo,-0.02070714869,
", morgen",-0.02086009863,
tijd voor,-0.02086009863,
er niet,-0.02086009863,
😂 #,-0.02086009863,
aan een,-0.02086009863,
ik doen,-0.02086009863,
wat voor,-0.02086009863,
? ik,-0.02086009863,
zien je,-0.02086009863,
je van,-0.02086009863,
alleen maar,-0.02086009863,
😍 😍,-0.02102217091,
🎉 🎉,-0.02102217091,
kris zijn,-0.02102217091,
#ERROR!,-0.02102217091,
🏻 👍,-0.02102217091,
👍 🏻,-0.02102217091,
weekend ..,-0.02102217091,
to do,-0.02102217091,
zo hebben,-0.02102217091,
 het,-0.02102217091,
een paar,-0.02202066925,
hebben je,-0.0220674471,
we gaan,-0.02220685716,
weten ik,-0.02220685716,
jij zijn,-0.02220685716,
een nieuw,-0.02237384541,
je een,-0.02357390881,
ik willen,-0.02360244521,
maar het,-0.02360244521,
de mooi,-0.02418348839,
heb ik,-0.02418348839,
. dan,-0.02418348839,
het weekend,-0.02418348839,
uit !,-0.02418348839,
wel !,-0.02418348839,
veel veel,-0.02418348839,
# wk2014,-0.02418348839,
dan wel,-0.02418348839,
zijn maar,-0.02418348839,
staan op,-0.02418348839,
ik je,-0.02418348839,
ook de,-0.02418348839,
wel .,-0.02418348839,
hebben geen,-0.02418348839,
zo zijn,-0.02418348839,
dag hebben,-0.02418348839,
wie hebben,-0.02418348839,
goedemorgen !,-0.02418348839,
de beurs,-0.02418348839,
# ttip,-0.02418348839,
toch ook,-0.02418348839,
. (,-0.02462817634,
"doen ,",-0.02462817634,
zien .,-0.02462817634,
op naar,-0.02462817634,
", in",-0.02462817634,
real madrid,-0.02462817634,
het werk,-0.02462817634,
hebben een,-0.0250382577,
zijn en,-0.02555980188,
uit te,-0.02555980188,
( @,-0.02555980188,
één van,-0.02555980188,
het resultaat,-0.02574968874,
wanneer ik,-0.02574968874,
mee eens,-0.02574968874,
weer ...,-0.02574968874,
# kans,-0.02574968874,
hoe het,-0.02574968874,
@fmbrussel :,-0.02574968874,
eindelijk weer,-0.02574968874,
rt @fmbrussel,-0.02574968874,
te zetten,-0.02574968874,
van zijn,-0.02574968874,
plezier !,-0.02574968874,
wel ..,-0.02574968874,
helemaal niks,-0.02574968874,
... --,-0.02574968874,
in theater,-0.02574968874,
& dan,-0.02574968874,
super gezellig,-0.02574968874,
@veraxsteffen :,-0.02574968874,
graag doen,-0.02574968874,
zien !,-0.02574968874,
? zo,-0.02574968874,
je liever,-0.02574968874,
kunnen slapen,-0.02574968874,
wat je,-0.02574968874,
? kijken,-0.02574968874,
ook geen,-0.02574968874,
: met,-0.02574968874,
mij #,-0.02574968874,
heerlijk #,-0.02574968874,
dat op,-0.02574968874,
een koud,-0.02574968874,
belgië #,-0.02574968874,
net te,-0.02574968874,
al zien,-0.02574968874,
] op,-0.02574968874,
de !,-0.02574968874,
serieus .,-0.02574968874,
@rojinxx :,-0.02574968874,
@xmaureenvdmolen :,-0.02574968874,
weten wie,-0.02574968874,
""" van",-0.02574968874,
hoeven te,-0.02574968874,
je willen,-0.02574968874,
keer een,-0.02574968874,
voetbal #,-0.02574968874,
foto op,-0.02574968874,
# samsung,-0.02574968874,
? 😊,-0.02574968874,
omdat je,-0.02574968874,
-- ja,-0.02574968874,
maar hebben,-0.02574968874,
in voor,-0.02574968874,
station #,-0.02574968874,
eerlijk zijn,-0.02574968874,
# jeelo,-0.02574968874,
bezoek ons,-0.02574968874,
de en,-0.02574968874,
# heemstede,-0.02574968874,
jullie ook,-0.02574968874,
! kunnen,-0.02574968874,
hoe de,-0.02574968874,
wat doen,-0.02574968874,
! in,-0.02574968874,
van vandaag,-0.02574968874,
morgen wel,-0.02574968874,
"gelijk ,",-0.02574968874,
speciaal voor,-0.02574968874,
nog op,-0.02574968874,
: @xmaureenvdmo,-0.02574968874,
volgen via,-0.02574968874,
. anders,-0.02574968874,
geweldig dag,-0.02574968874,
", te",-0.02574968874,
hahaha ik,-0.02574968874,
zijn eerlijk,-0.02574968874,
ik bedoelen,-0.02574968874,
lekker .,-0.02574968874,
dat moment,-0.02574968874,
. jammer,-0.02574968874,
de club,-0.02574968874,
hij niet,-0.02574968874,
trouwens #,-0.02574968874,
mooi en,-0.02574968874,
kijken !,-0.02574968874,
vandaag in,-0.02574968874,
en doorzettingsvermog,-0.02574968874,
je veel,-0.02574968874,
in hal,-0.02574968874,
dag niet,-0.02574968874,
"1 ,",-0.02574968874,
# moederdag,-0.02574968874,
authenticiteit en,-0.02574968874,
", authenticiteit",-0.02574968874,
"lef ,",-0.02574968874,
kloppen .,-0.02574968874,
door lef,-0.02574968874,
talent door,-0.02574968874,
je uit,-0.02574968874,
echt ?,-0.02574968874,
bloeiende talent,-0.02574968874,
dan zien,-0.02574968874,
# eurovision,-0.02574968874,
je heel,-0.02574968874,
maar dit,-0.02574968874,
onderwijsmuseum hebben,-0.02574968874,
.. in,-0.02574968874,
zojuist een,-0.02574968874,
mijn tweet,-0.02574968874,
niet over,-0.02574968874,
veel weten,-0.02574968874,
alles werken,-0.02574968874,
niet mijn,-0.02574968874,
kunnen zien,-0.02574968874,
. draagt,-0.02574968874,
via @youtube,-0.02574968874,
] nu,-0.02574968874,
! 😙,-0.02574968874,
hebben zojuist,-0.02574968874,
er toch,-0.02574968874,
komen de,-0.02574968874,
het museum,-0.02574968874,
gaan niet,-0.02574968874,
... ),-0.02574968874,
al dat,-0.02574968874,
de laptop,-0.02574968874,
een vriendenvereniging,-0.02574968874,
dit de,-0.02574968874,
draagt u,-0.02574968874,
u ons,-0.02574968874,
ons een,-0.02574968874,
warm hart,-0.02574968874,
hart toe,-0.02574968874,
. er,-0.02574968874,
toe ?,-0.02574968874,
word dan,-0.02574968874,
vanavond op,-0.02574968874,
"oke ,",-0.02574968874,
dan lid,-0.02574968874,
lid :,-0.02574968874,
. da's,-0.02574968874,
maar bij,-0.02574968874,
wanneer zijn,-0.02574968874,
:) .,-0.02574968874,
finale van,-0.02574968874,
kennen je,-0.02574968874,
niet altijd,-0.02574968874,
wel leuk,-0.02574968874,
hal 9,-0.02574968874,
en bij,-0.02574968874,
"voorbij ,",-0.02574968874,
en ...,-0.02574968874,
denken aan,-0.02574968874,
aan je,-0.02574968874,
één op,-0.02574968874,
video toevoegen,-0.02574968874,
morgen ook,-0.02574968874,
zeggen wat,-0.02574968874,
zijn best,-0.02574968874,
weten ze,-0.02574968874,
kijken wat,-0.02574968874,
... en,-0.02574968874,
cobw @kaagent,-0.02574968874,
horen dat,-0.02574968874,
", vooral",-0.02574968874,
komen dat,-0.02574968874,
# respect,-0.02574968874,
toevoegen aan,-0.02574968874,
2 dag,-0.02574968874,
zien ?,-0.02574968874,
kunnen u,-0.02574968874,
je eens,-0.02574968874,
naar mij,-0.02574968874,
het vandaag,-0.02574968874,
moeten kunnen,-0.02574968874,
douchen en,-0.02574968874,
@youtube-afspeellijst :,-0.02574968874,
# eurovision2015,-0.02574968874,
een @youtube-afspeellijst,-0.02574968874,
en zullen,-0.02574968874,
niet bij,-0.02574968874,
een leeg,-0.02574968874,
 en,-0.02574968874,
halen !,-0.02574968874,
het tijd,-0.02574968874,
vriendenvereniging .,-0.02574968874,
ik vinden,-0.02642666983,
en #,-0.02676905372,
# dtv,-0.02778598587,
je zijn,-0.02778598587,
op de,-0.0278657545,
ook op,-0.02801364731,
in ieder,-0.02801364731,
gewoon een,-0.02801364731,
op ons,-0.02801364731,
benieuwd naar,-0.02801364731,
even een,-0.02801364731,
.... http://someurl,-0.02801364731,
. we,-0.02807189917,
het nog,-0.02807189917,
. je,-0.02807189917,
""" .",-0.0286877194,
zijn niet,-0.02883955044,
denken ik,-0.02952721754,
een beetje,-0.02952721754,
. de,-0.02952721754,
;-) #,-0.02973652082,
met mn,-0.02973652082,
je hem,-0.02973652082,
tip ?,-0.02973652082,
# sytycd,-0.02973652082,
vinden .,-0.02973652082,
ad6 http://someurln,-0.02973652082,
danken je,-0.02973652082,
kans op,-0.02973652082,
weten het,-0.02973652082,
werken en,-0.02973652082,
: @xmaureenvdmol,-0.02973652082,
held van,-0.02973652082,
zijn blij,-0.02973652082,
. zien,-0.02973652082,
de finale,-0.02973652082,
zien op,-0.02973652082,
? word,-0.02973652082,
maar toch,-0.02973652082,
zo lang,-0.02973652082,
van @thiememeulenhof,-0.02973652082,
in en,-0.02973652082,
strip #,-0.02973652082,
weer thuis,-0.02973652082,
- #,-0.02973652082,
", na",-0.02973652082,
! dit,-0.02973652082,
@youtube-video van,-0.02973652082,
dag werken,-0.02973652082,
suriname http://someurl,-0.02973652082,
dat jij,-0.02973652082,
vinden in,-0.02973652082,
# vacature,-0.02973652082,
leren vernieuwen,-0.02973652082,
samen leren,-0.02973652082,
beurs .,-0.02973652082,
. hoop,-0.02973652082,
") ,",-0.02973652082,
maar eigenlijk,-0.02973652082,
"kopen ,",-0.02973652082,
maar nu,-0.02973652082,
# zonsverduistering,-0.02973652082,
"de ,",-0.02973652082,
het onderwijsmuseum,-0.02973652082,
weer werken,-0.02973652082,
voor !,-0.02973652082,
dit weekend,-0.02973652082,
halen .,-0.02973652082,
dank !,-0.02973652082,
dit seizoen,-0.02973652082,
. komen,-0.02973652082,
er klaar,-0.02973652082,
ik hebben,-0.03002386425,
", ik",-0.03141475491,
zijn je,-0.03144419631,
tijdens de,-0.03146640363,
onderweg naar,-0.03146640363,
het met,-0.03146640363,
een video,-0.03146640363,
uit ons,-0.03146640363,
dank voor,-0.03146640363,
", zijn",-0.03225973065,
nog even,-0.03226020013,
maar ik,-0.03226020013,
voor een,-0.03243800824,
ieder geval,-0.03325017801,
je daar,-0.03325017801,
nog in,-0.03325017801,
je ?,-0.03325017801,
in utrecht,-0.03325017801,
patriciërshuis te,-0.03325017801,
een @youtube-video,-0.03325017801,
vinden een,-0.03325017801,
het ontstaan,-0.03325017801,
. wel,-0.03325017801,
ontstaan van,-0.03325017801,
het koninkrijk,-0.03325017801,
succes !,-0.03325017801,
vandaag een,-0.03325017801,
daily #,-0.03325017801,
op http://someurl,-0.03325017801,
schoolplat uit,-0.03325017801,
"koninkrijk ,",-0.03325017801,
iets ander,-0.03325017801,
onder ander schoolplat,-0.03325017801,
nu de,-0.03325017801,
", geen",-0.03325017801,
veel succes,-0.03325017801,
waarom zijn,-0.03325017801,
. beetje,-0.03325017801,
# ad6,-0.03325017801,
# rt,-0.03325017801,
jammer dat,-0.0342237128,
_ :,-0.0342237128,
volgens mij,-0.0342237128,
.. http://someurl,-0.0342237128,
nog steeds,-0.03440027643,
? [,-0.03462902161,
klaar voor,-0.03462902161,
maar eens,-0.03462902161,
met je,-0.03486482305,
hopen dat,-0.03486482305,
zijn er,-0.03498572922,
ons stand,-0.03642784016,
# daily,-0.03642784016,
# ghostrockers,-0.03642784016,
het dordts,-0.03642784016,
de rest,-0.03642784016,
", of",-0.03642784016,
de .,-0.03642784016,
met onder ander,-0.03642784016,
dordts patriciërshuis,-0.03642784016,
? http://someurl,-0.03651575841,
😂 😂,-0.03651575841,Anti-trigger
dan ?,-0.03756060169,
... http://someurl,-0.0386693299,
te zien,-0.03911376524,
# strip,-0.03935098907,
van ons,-0.03935098907,
@kaagent #,-0.03935098907,
de in,-0.03935098907,
zijn die,-0.03935098907,
veel plezier,-0.03935098907,
ons collectie,-0.03935098907,
collectie :,-0.03935098907,
] http://someurln,-0.03935098907,
# haarlem,-0.03935098907,
ik weten,-0.03964850452,
kunnen het,-0.04030313952,
... ?,-0.04030313952,
] http://someurl,-0.04205295991,
: de,-0.04288762371,
voor #,-0.04424634203,
zien :,-0.04462986688,
: het,-0.04462986688,
: @xmaureenvdmolen,-0.04462986688,
# cobw,-0.04462986688,
http://someurl #,-0.04508645987,
@bopeter _,-0.04704930421,
❤ ️,-0.04704930421,
# brussel,-0.04704930421,
de stand,-0.05155153463,
? --,-0.05204686238,
stand van,-0.0536625805,
# suriname,-0.0536625805,
", maar",-0.05728931272,
. http://someurl,-0.05837276208,
http://someurl http://someurl,-0.06283860455,
! http://someurl,-0.06523111673,
/via @nos,-0.07069446918,
: http://someurl,-0.07827397092,reference
